clerk_name	sale_date	sale_amt
Jenny	1995-12-16 00:00:00	394
Baker	1995-12-16 00:00:00	3607
Mary	1995-12-16 00:00:00	485
Tom	1995-12-16 00:00:00	3180
Steven	1995-12-16 00:00:00	520
Harry	1995-12-16 00:00:00	4769
Bill	1995-12-16 00:00:00	3381
Johnson	1995-12-17 00:00:00	1557
Larry	1995-12-17 00:00:00	237
Dow	1995-12-17 00:00:00	3379
Jenny	1995-12-17 00:00:00	3119
Baker	1995-12-17 00:00:00	2466
Mary	1995-12-17 00:00:00	2515
Tom	1995-12-17 00:00:00	1497
Steven	1995-12-17 00:00:00	2990
Harry	1995-12-17 00:00:00	3998
Bill	1995-12-17 00:00:00	3838
Johnson	1995-12-18 00:00:00	2024
Larry	1995-12-18 00:00:00	2767
Dow	1995-12-18 00:00:00	3767
Jenny	1995-12-18 00:00:00	882
Baker	1995-12-18 00:00:00	3028
Mary	1995-12-18 00:00:00	3720
Tom	1995-12-18 00:00:00	2673
Steven	1995-12-18 00:00:00	3934
Harry	1995-12-18 00:00:00	1093
Bill	1995-12-18 00:00:00	1644
Johnson	1995-12-19 00:00:00	3138
Larry	1995-12-19 00:00:00	2269
Dow	1995-12-19 00:00:00	2849
Jenny	1995-12-19 00:00:00	2522
Baker	1995-12-19 00:00:00	2911
Mary	1995-12-19 00:00:00	2608
Tom	1995-12-19 00:00:00	76
Steven	1995-12-19 00:00:00	3570
Harry	1995-12-19 00:00:00	4588
Bill	1995-12-19 00:00:00	3350
Johnson	1995-12-20 00:00:00	1958
Larry	1995-12-20 00:00:00	3814
Dow	1995-12-20 00:00:00	4663
Jenny	1995-12-20 00:00:00	4727
Baker	1995-12-20 00:00:00	3351
Mary	1995-12-20 00:00:00	2983
Tom	1995-12-20 00:00:00	4014
Steven	1995-12-20 00:00:00	3167
Harry	1995-12-20 00:00:00	227
Bill	1995-12-20 00:00:00	510
Johnson	1995-12-21 00:00:00	4466
Larry	1995-12-21 00:00:00	2182
Dow	1995-12-21 00:00:00	2735
Jenny	1995-12-21 00:00:00	2619
Baker	1995-12-21 00:00:00	3240
Mary	1995-12-21 00:00:00	1782
Tom	1995-12-21 00:00:00	2726
Steven	1995-12-21 00:00:00	19
Harry	1995-12-21 00:00:00	3876
Bill	1995-12-21 00:00:00	4011
Johnson	1995-12-22 00:00:00	924
Larry	1995-12-22 00:00:00	1523
Dow	1995-12-22 00:00:00	3458
Jenny	1995-12-22 00:00:00	3461
Baker	1995-12-22 00:00:00	4386
Mary	1995-12-22 00:00:00	4983
Tom	1995-12-22 00:00:00	1813
Steven	1995-12-22 00:00:00	3758
Harry	1995-12-22 00:00:00	2292
Bill	1995-12-22 00:00:00	1286
Johnson	1995-12-23 00:00:00	3649
Larry	1995-12-23 00:00:00	3856
Dow	1995-12-23 00:00:00	2633
Jenny	1995-12-23 00:00:00	4816
Baker	1995-12-23 00:00:00	4512
Mary	1995-12-23 00:00:00	1660
Tom	1995-12-23 00:00:00	3827
Steven	1995-12-23 00:00:00	4690
Harry	1995-12-23 00:00:00	799
Bill	1995-12-23 00:00:00	1915
Johnson	1995-12-24 00:00:00	3874
Larry	1995-12-24 00:00:00	301
Dow	1995-12-24 00:00:00	3020
Jenny	1995-12-24 00:00:00	527
Baker	1995-12-24 00:00:00	198
Mary	1995-12-24 00:00:00	2154
Tom	1995-12-24 00:00:00	4970
Steven	1995-12-24 00:00:00	3494
Harry	1995-12-24 00:00:00	957
Bill	1995-12-24 00:00:00	4798
Johnson	1995-12-25 00:00:00	4426
Larry	1995-12-25 00:00:00	385
Dow	1995-12-25 00:00:00	3207
Jenny	1995-12-25 00:00:00	2644
Baker	1995-12-25 00:00:00	3558
Mary	1995-12-25 00:00:00	4885
Tom	1995-12-25 00:00:00	4993
Steven	1995-12-25 00:00:00	1842
Harry	1995-12-25 00:00:00	4271
Bill	1995-12-25 00:00:00	3262
Johnson	1995-12-26 00:00:00	2130
Larry	1995-12-26 00:00:00	1966
Dow	1995-12-26 00:00:00	278
Jenny	1995-12-26 00:00:00	740
Baker	1995-12-26 00:00:00	1156
Mary	1995-12-26 00:00:00	165
Tom	1995-12-26 00:00:00	3835
Steven	1995-12-26 00:00:00	677
Harry	1995-12-26 00:00:00	2707
Bill	1995-12-26 00:00:00	2596
Johnson	1995-12-27 00:00:00	723
Larry	1995-12-27 00:00:00	2109
Dow	1995-12-27 00:00:00	4357
Jenny	1995-12-27 00:00:00	3432
Baker	1995-12-27 00:00:00	2219
Mary	1995-12-27 00:00:00	2724
Tom	1995-12-27 00:00:00	3774
Steven	1995-12-27 00:00:00	448
Harry	1995-12-27 00:00:00	2538
Bill	1995-12-27 00:00:00	1569
Johnson	1995-12-28 00:00:00	1906
Larry	1995-12-28 00:00:00	3219
Dow	1995-12-28 00:00:00	4448
Jenny	1995-12-28 00:00:00	3804
Baker	1995-12-28 00:00:00	1800
Mary	1995-12-28 00:00:00	263
Tom	1995-12-28 00:00:00	4546
Steven	1995-12-28 00:00:00	3667
Harry	1995-12-28 00:00:00	1547
Bill	1995-12-28 00:00:00	29
Johnson	1995-12-29 00:00:00	3002
Larry	1995-12-29 00:00:00	1385
Dow	1995-12-29 00:00:00	4832
Jenny	1995-12-29 00:00:00	2507
Baker	1995-12-29 00:00:00	370
Mary	1995-12-29 00:00:00	141
Tom	1995-12-29 00:00:00	4498
Steven	1995-12-29 00:00:00	3366
Harry	1995-12-29 00:00:00	1494
Bill	1995-12-29 00:00:00	378
Johnson	1995-12-30 00:00:00	3594
Larry	1995-12-30 00:00:00	948
Dow	1995-12-30 00:00:00	3389
Jenny	1995-12-30 00:00:00	652
Baker	1995-12-30 00:00:00	4366
Mary	1995-12-30 00:00:00	3167
Tom	1995-12-30 00:00:00	420
Steven	1995-12-30 00:00:00	1964
Harry	1995-12-30 00:00:00	3757
Bill	1995-12-30 00:00:00	1322
Johnson	1995-12-31 00:00:00	1085
Larry	1995-12-31 00:00:00	997
Dow	1995-12-31 00:00:00	4076
Jenny	1995-12-31 00:00:00	1119
Baker	1995-12-31 00:00:00	1171
Mary	1995-12-31 00:00:00	1993
Tom	1995-12-31 00:00:00	4617
Steven	1995-12-31 00:00:00	2747
Harry	1995-12-31 00:00:00	3092
Bill	1995-12-31 00:00:00	2020
